sale_id,store_id,store_name,product_id,product_name,quantity,price,cost,returns,sale_date
391,103,Hyderabad Store,201,Laptop,5,28582,17760,3,2026-01-17
392,105,Delhi Store,204,Keyboard,5,29403,20757,1,2026-05-19
393,104,Mumbai Store,207,Tablet,3,38778,32385,2,2026-01-05
394,105,Delhi Store,206,Monitor,6,11259,7650,1,2026-04-21
395,104,Mumbai Store,201,Laptop,7,53491,35750,0,2026-06-27
396,103,Hyderabad Store,201,Laptop,4,32625,22126,0,2026-06-18
397,101,Chennai Store,202,Mobile,7,21169,18390,1,2026-05-29
398,104,Mumbai Store,204,Keyboard,3,22491,14263,0,2026-06-30
399,104,Mumbai Store,202,Mobile,3,17405,12209,3,2026-05-26
400,101,Chennai Store,201,Laptop,3,54593,39952,0,2026-04-24
401,104,Mumbai Store,206,Monitor,4,47304,37975,2,2026-06-23
402,101,Chennai Store,208,Printer,5,12758,10224,1,2026-04-29
403,101,Chennai Store,204,Keyboard,1,44450,30033,0,2026-05-29
404,104,Mumbai Store,208,Printer,3,29427,22467,2,2026-03-30
405,104,Mumbai Store,205,Mouse,5,20421,12913,0,2026-06-29
406,103,Hyderabad Store,202,Mobile,7,26562,19968,3,2026-02-13
407,105,Delhi Store,206,Monitor,3,27544,21404,3,2026-01-03
408,103,Hyderabad Store,207,Tablet,5,30225,26053,2,2026-01-25
409,105,Delhi Store,207,Tablet,2,57005,34362,0,2026-04-18
410,105,Delhi Store,203,Headphones,1,39287,24741,3,2026-03-05
411,102,Bangalore Store,202,Mobile,3,3020,2314,3,2026-02-15
412,103,Hyderabad Store,203,Headphones,2,32156,22913,0,2026-06-13
413,102,Bangalore Store,202,Mobile,2,11305,9607,1,2026-01-14
414,101,Chennai Store,202,Mobile,5,24428,19628,3,2026-03-11
415,103,Hyderabad Store,205,Mouse,2,35447,25366,3,2026-01-20
416,102,Bangalore Store,208,Printer,6,49878,31989,1,2026-02-23
417,105,Delhi Store,202,Mobile,6,39159,25625,0,2026-01-20
418,101,Chennai Store,207,Tablet,7,3063,2306,2,2026-03-21
419,102,Bangalore Store,207,Tablet,4,28023,17257,3,2026-06-11
420,102,Bangalore Store,203,Headphones,7,29231,20363,2,2026-04-20
421,103,Hyderabad Store,206,Monitor,5,1041,931,0,2026-06-08
422,104,Mumbai Store,208,Printer,3,58275,41494,1,2026-04-23
423,101,Chennai Store,202,Mobile,7,2151,1330,3,2026-02-16
424,103,Hyderabad Store,201,Laptop,4,22121,17536,0,2026-01-04
425,104,Mumbai Store,208,Printer,7,18894,15224,2,2026-03-19
426,104,Mumbai Store,203,Headphones,7,14972,13251,0,2026-03-02
427,102,Bangalore Store,202,Mobile,3,54720,44327,1,2026-04-28
428,105,Delhi Store,206,Monitor,1,25070,17288,0,2026-05-27
429,102,Bangalore Store,203,Headphones,6,5517,4754,0,2026-03-05
430,105,Delhi Store,204,Keyboard,1,48701,42915,3,2026-03-11
431,102,Bangalore Store,204,Keyboard,6,15578,13571,2,2026-05-09
432,101,Chennai Store,204,Keyboard,6,13993,9341,3,2026-02-26
433,104,Mumbai Store,208,Printer,1,46103,27847,3,2026-04-18
434,102,Bangalore Store,206,Monitor,6,9935,6782,2,2026-01-14
435,102,Bangalore Store,208,Printer,6,35282,25929,0,2026-03-11
436,104,Mumbai Store,201,Laptop,5,5847,3567,3,2026-03-23
437,102,Bangalore Store,203,Headphones,1,16392,12453,0,2026-01-07
438,102,Bangalore Store,208,Printer,3,1671,1066,3,2026-05-29
439,102,Bangalore Store,202,Mobile,4,37227,25241,0,2026-06-14
440,102,Bangalore Store,205,Mouse,2,28728,22874,1,2026-06-14
441,101,Chennai Store,203,Headphones,3,22860,20210,3,2026-06-18
442,101,Chennai Store,202,Mobile,5,24759,17960,0,2026-03-12
443,101,Chennai Store,201,Laptop,5,33840,29036,1,2026-02-12
444,101,Chennai Store,207,Tablet,6,45732,34896,1,2026-04-08
445,101,Chennai Store,202,Mobile,5,18421,14723,0,2026-03-07
446,102,Bangalore Store,202,Mobile,3,13424,11071,3,2026-03-29
447,104,Mumbai Store,203,Headphones,2,17494,10769,2,2026-02-18
448,105,Delhi Store,204,Keyboard,2,9783,8090,1,2026-05-23
449,105,Delhi Store,207,Tablet,6,15439,10446,0,2026-06-17
450,102,Bangalore Store,204,Keyboard,2,54628,33222,0,2026-05-11
451,104,Mumbai Store,201,Laptop,2,42471,35654,2,2026-06-29
452,101,Chennai Store,203,Headphones,2,38814,32319,2,2026-01-11
453,104,Mumbai Store,202,Mobile,4,33743,27913,0,2026-03-26
454,101,Chennai Store,207,Tablet,7,22947,19942,1,2026-02-11
455,104,Mumbai Store,204,Keyboard,6,12031,7817,3,2026-05-11
456,105,Delhi Store,203,Headphones,3,14437,9393,1,2026-06-10
457,104,Mumbai Store,201,Laptop,7,24051,17054,3,2026-05-04
458,103,Hyderabad Store,205,Mouse,4,40401,31698,1,2026-01-19
459,101,Chennai Store,204,Keyboard,3,15649,10890,0,2026-03-04
460,105,Delhi Store,207,Tablet,5,53256,43539,1,2026-01-04
461,104,Mumbai Store,206,Monitor,2,26670,17300,2,2026-03-10
462,101,Chennai Store,203,Headphones,1,27319,22287,1,2026-06-03
463,105,Delhi Store,203,Headphones,5,12239,10494,3,2026-06-27
464,103,Hyderabad Store,204,Keyboard,4,57196,42402,2,2026-04-18
465,104,Mumbai Store,201,Laptop,5,16587,12411,2,2026-03-17
466,104,Mumbai Store,206,Monitor,2,4579,3725,3,2026-06-10
467,105,Delhi Store,203,Headphones,4,44053,31030,2,2026-03-23
468,102,Bangalore Store,203,Headphones,1,19210,15104,1,2026-01-17
469,105,Delhi Store,204,Keyboard,3,11601,10368,2,2026-02-02
470,104,Mumbai Store,205,Mouse,2,1589,1103,3,2026-06-05
471,101,Chennai Store,204,Keyboard,4,55796,47488,2,2026-05-08
472,103,Hyderabad Store,204,Keyboard,2,22924,15236,2,2026-01-21
473,103,Hyderabad Store,201,Laptop,5,50600,40275,1,2026-05-25
474,101,Chennai Store,203,Headphones,4,30016,26103,2,2026-05-14
475,103,Hyderabad Store,203,Headphones,7,59310,37560,3,2026-02-15
476,104,Mumbai Store,205,Mouse,6,47238,42185,1,2026-03-25
477,101,Chennai Store,201,Laptop,6,4749,4226,1,2026-06-25
478,101,Chennai Store,203,Headphones,6,15782,13380,2,2026-01-28
479,104,Mumbai Store,205,Mouse,7,28865,23611,2,2026-05-04
480,101,Chennai Store,204,Keyboard,3,52642,38689,3,2026-06-15
481,105,Delhi Store,205,Mouse,4,32155,21833,0,2026-03-05
482,101,Chennai Store,208,Printer,4,47692,40412,0,2026-03-19
483,101,Chennai Store,204,Keyboard,3,8759,7560,1,2026-04-15
484,105,Delhi Store,206,Monitor,6,52850,41638,3,2026-03-03
485,101,Chennai Store,208,Printer,6,54806,37286,1,2026-02-19
486,105,Delhi Store,207,Tablet,5,51000,34460,0,2026-06-21
487,101,Chennai Store,205,Mouse,5,7868,6867,3,2026-02-04
488,101,Chennai Store,202,Mobile,1,46587,35184,2,2026-06-17
489,104,Mumbai Store,206,Monitor,4,6817,5672,0,2026-05-27
490,102,Bangalore Store,204,Keyboard,5,17289,13522,2,2026-02-07
491,104,Mumbai Store,201,Laptop,5,12966,8703,2,2026-04-02
492,104,Mumbai Store,204,Keyboard,6,31295,23355,1,2026-06-11
493,103,Hyderabad Store,207,Tablet,1,43252,29441,1,2026-01-06
494,101,Chennai Store,202,Mobile,1,7216,5352,1,2026-01-27
495,103,Hyderabad Store,204,Keyboard,2,24500,18010,0,2026-04-09
496,103,Hyderabad Store,208,Printer,5,31019,24109,0,2026-02-18
497,101,Chennai Store,206,Monitor,3,29575,18703,1,2026-02-08
498,105,Delhi Store,205,Mouse,1,17587,13257,2,2026-02-23
499,101,Chennai Store,201,Laptop,5,5412,4249,3,2026-01-21
500,103,Hyderabad Store,203,Headphones,7,49834,42970,0,2026-01-11
501,103,Hyderabad Store,203,Headphones,5,53281,34609,3,2026-04-18
502,103,Hyderabad Store,204,Keyboard,5,55784,37790,0,2026-06-10
503,105,Delhi Store,202,Mobile,7,34255,28992,3,2026-06-02
504,103,Hyderabad Store,206,Monitor,7,53393,36162,2,2026-06-26
505,104,Mumbai Store,202,Mobile,2,4533,3624,0,2026-05-07
506,104,Mumbai Store,202,Mobile,5,32902,25627,3,2026-03-25
507,101,Chennai Store,201,Laptop,4,44909,31271,0,2026-06-16
508,102,Bangalore Store,207,Tablet,5,21084,16739,2,2026-03-16
509,105,Delhi Store,202,Mobile,6,12997,8339,0,2026-05-01
510,104,Mumbai Store,203,Headphones,4,12277,9318,2,2026-05-24
511,102,Bangalore Store,201,Laptop,1,29169,22161,2,2026-03-06
512,105,Delhi Store,207,Tablet,2,38744,24676,0,2026-05-07
513,101,Chennai Store,207,Tablet,1,7961,6796,1,2026-04-17
514,102,Bangalore Store,204,Keyboard,3,36768,25098,0,2026-05-02
515,104,Mumbai Store,204,Keyboard,2,35091,29712,3,2026-06-21
516,101,Chennai Store,207,Tablet,7,17243,14947,3,2026-02-26
517,104,Mumbai Store,204,Keyboard,1,43403,30918,3,2026-06-05
518,105,Delhi Store,207,Tablet,4,39832,34535,0,2026-02-16
519,104,Mumbai Store,203,Headphones,5,52925,42009,3,2026-06-12
520,103,Hyderabad Store,207,Tablet,7,12238,8846,0,2026-04-23
521,105,Delhi Store,208,Printer,2,12451,8284,3,2026-03-06
522,104,Mumbai Store,201,Laptop,5,42917,32002,3,2026-03-29
523,103,Hyderabad Store,203,Headphones,3,5152,3685,2,2026-06-23
524,103,Hyderabad Store,208,Printer,3,26333,18923,1,2026-02-28
525,105,Delhi Store,207,Tablet,5,53661,46686,0,2026-02-06
526,102,Bangalore Store,204,Keyboard,5,32278,27969,3,2026-01-18
527,104,Mumbai Store,201,Laptop,1,25872,17761,2,2026-05-06
528,104,Mumbai Store,201,Laptop,5,37075,26030,3,2026-03-10
529,105,Delhi Store,201,Laptop,1,2432,1854,1,2026-02-22
530,103,Hyderabad Store,207,Tablet,3,47133,39970,0,2026-02-20
531,102,Bangalore Store,201,Laptop,5,44449,35702,0,2026-02-13
532,103,Hyderabad Store,207,Tablet,4,10214,6634,2,2026-01-24
533,105,Delhi Store,203,Headphones,5,58978,49838,3,2026-06-28
534,105,Delhi Store,201,Laptop,3,20719,14299,1,2026-06-01
535,102,Bangalore Store,203,Headphones,5,58842,42280,3,2026-01-05
536,101,Chennai Store,205,Mouse,4,26985,18034,3,2026-04-01
537,105,Delhi Store,202,Mobile,3,26921,20460,3,2026-05-29
538,103,Hyderabad Store,207,Tablet,4,8184,6860,3,2026-06-18
539,102,Bangalore Store,204,Keyboard,6,32772,28994,1,2026-02-17
540,104,Mumbai Store,204,Keyboard,4,30035,22453,2,2026-04-12
541,103,Hyderabad Store,201,Laptop,6,14027,10272,2,2026-06-28
542,105,Delhi Store,206,Monitor,3,29253,21443,2,2026-01-04
543,105,Delhi Store,203,Headphones,7,48956,30247,0,2026-03-22
544,101,Chennai Store,201,Laptop,1,37203,25004,2,2026-02-07
545,103,Hyderabad Store,203,Headphones,5,46592,41534,0,2026-01-31
546,102,Bangalore Store,208,Printer,6,36688,22349,2,2026-02-23
547,102,Bangalore Store,202,Mobile,6,776,549,1,2026-06-18
548,103,Hyderabad Store,208,Printer,6,21036,17628,2,2026-01-19
549,102,Bangalore Store,208,Printer,2,37476,23495,1,2026-05-15
550,103,Hyderabad Store,201,Laptop,4,33292,26296,2,2026-02-06
551,105,Delhi Store,208,Printer,5,51887,41383,2,2026-01-01
552,104,Mumbai Store,203,Headphones,2,15538,9735,0,2026-02-03
553,104,Mumbai Store,206,Monitor,7,1881,1301,3,2026-01-03
554,104,Mumbai Store,205,Mouse,5,10707,6656,0,2026-03-24
555,103,Hyderabad Store,206,Monitor,2,15771,9996,1,2026-05-04
556,104,Mumbai Store,202,Mobile,2,51149,36871,2,2026-06-08
557,104,Mumbai Store,202,Mobile,7,3451,2373,3,2026-05-06
558,103,Hyderabad Store,206,Monitor,5,24282,18039,0,2026-05-25
559,101,Chennai Store,206,Monitor,5,36096,28192,0,2026-01-19
560,101,Chennai Store,201,Laptop,6,31250,27081,2,2026-02-01
561,102,Bangalore Store,202,Mobile,4,55227,42325,3,2026-06-09
562,102,Bangalore Store,206,Monitor,2,39823,26697,0,2026-06-01
563,104,Mumbai Store,205,Mouse,3,6090,4970,3,2026-04-29
564,102,Bangalore Store,202,Mobile,2,49266,30362,3,2026-02-18
565,101,Chennai Store,207,Tablet,1,24045,20075,1,2026-04-06
566,101,Chennai Store,207,Tablet,2,14587,8768,0,2026-06-21
567,101,Chennai Store,208,Printer,5,42127,26563,0,2026-04-17
568,103,Hyderabad Store,201,Laptop,3,6293,4367,3,2026-03-23
569,103,Hyderabad Store,205,Mouse,3,2724,1942,3,2026-06-28
570,105,Delhi Store,201,Laptop,2,41930,31369,0,2026-03-01
571,103,Hyderabad Store,201,Laptop,7,6818,4432,0,2026-01-13
572,105,Delhi Store,201,Laptop,4,33790,29911,2,2026-01-25
573,101,Chennai Store,205,Mouse,4,40390,31920,0,2026-02-11
574,101,Chennai Store,205,Mouse,6,55075,39408,3,2026-02-10
575,103,Hyderabad Store,207,Tablet,2,41203,29279,3,2026-04-15
576,104,Mumbai Store,207,Tablet,1,13824,10021,0,2026-04-10
577,102,Bangalore Store,208,Printer,1,21308,18344,1,2026-04-10
578,105,Delhi Store,207,Tablet,5,18656,12846,3,2026-01-08
579,104,Mumbai Store,202,Mobile,3,56121,44529,0,2026-01-28
580,101,Chennai Store,204,Keyboard,5,44783,27447,0,2026-02-26
581,101,Chennai Store,206,Monitor,6,34941,26664,2,2026-02-22
582,102,Bangalore Store,206,Monitor,5,20632,18018,1,2026-03-22
583,104,Mumbai Store,206,Monitor,2,17558,13130,2,2026-04-12
584,101,Chennai Store,204,Keyboard,6,54631,32941,2,2026-06-02
585,104,Mumbai Store,202,Mobile,4,15693,12605,3,2026-04-29
586,104,Mumbai Store,208,Printer,7,11204,8474,1,2026-01-27
587,105,Delhi Store,202,Mobile,3,51874,43685,1,2026-06-14
588,105,Delhi Store,201,Laptop,1,55850,42188,3,2026-02-26
589,104,Mumbai Store,208,Printer,3,56168,44593,2,2026-04-21
590,103,Hyderabad Store,201,Laptop,3,23803,19874,0,2026-02-14
591,103,Hyderabad Store,204,Keyboard,3,29072,19433,1,2026-06-05
592,105,Delhi Store,207,Tablet,4,39882,31965,3,2026-03-31
593,101,Chennai Store,207,Tablet,5,26923,24160,1,2026-03-16
594,104,Mumbai Store,206,Monitor,1,43012,28715,3,2026-04-16
595,101,Chennai Store,202,Mobile,1,46973,32624,2,2026-01-11
596,105,Delhi Store,205,Mouse,4,54754,35544,2,2026-03-06
597,101,Chennai Store,207,Tablet,4,33483,27372,0,2026-02-16
598,101,Chennai Store,206,Monitor,2,11533,7429,0,2026-03-25
599,104,Mumbai Store,201,Laptop,3,35563,22770,1,2026-06-15
600,103,Hyderabad Store,202,Mobile,7,19667,14753,0,2026-02-15
601,105,Delhi Store,206,Monitor,6,45105,37982,1,2026-03-19
602,102,Bangalore Store,206,Monitor,5,44754,27441,1,2026-01-06
603,105,Delhi Store,208,Printer,4,992,610,0,2026-03-16
604,105,Delhi Store,202,Mobile,3,54610,36730,1,2026-06-18
605,104,Mumbai Store,203,Headphones,4,31779,22944,2,2026-03-31
606,101,Chennai Store,204,Keyboard,3,41816,30571,2,2026-02-24
607,102,Bangalore Store,202,Mobile,6,59127,50188,0,2026-02-28
608,105,Delhi Store,202,Mobile,1,29790,21405,3,2026-06-11
609,105,Delhi Store,202,Mobile,6,36691,25426,1,2026-03-06
610,103,Hyderabad Store,207,Tablet,1,45742,40621,1,2026-03-27
611,105,Delhi Store,206,Monitor,4,12924,10993,3,2026-04-11
612,104,Mumbai Store,208,Printer,4,37277,31365,0,2026-06-19
613,104,Mumbai Store,208,Printer,2,20522,16800,2,2026-01-22
614,105,Delhi Store,203,Headphones,1,37712,28067,0,2026-06-22
615,102,Bangalore Store,204,Keyboard,1,59305,42661,2,2026-02-03
616,103,Hyderabad Store,201,Laptop,1,27728,20642,2,2026-05-28
617,105,Delhi Store,206,Monitor,3,41046,36337,2,2026-03-31
618,101,Chennai Store,202,Mobile,5,41575,29763,0,2026-04-01
619,102,Bangalore Store,204,Keyboard,1,51813,45112,1,2026-04-19
620,104,Mumbai Store,204,Keyboard,7,30461,25951,0,2026-04-15
621,105,Delhi Store,202,Mobile,1,22404,14438,3,2026-06-18
622,105,Delhi Store,204,Keyboard,5,57075,41720,2,2026-05-29
623,103,Hyderabad Store,204,Keyboard,2,43910,28240,2,2026-02-16
624,102,Bangalore Store,208,Printer,5,5057,4218,1,2026-03-25
625,102,Bangalore Store,204,Keyboard,5,21200,14343,3,2026-05-27
626,104,Mumbai Store,206,Monitor,1,21454,13316,2,2026-06-14
627,101,Chennai Store,203,Headphones,7,48907,41474,2,2026-06-13
628,102,Bangalore Store,205,Mouse,2,19959,12883,0,2026-06-26
629,105,Delhi Store,208,Printer,4,49930,43903,2,2026-06-30
630,101,Chennai Store,201,Laptop,5,4332,2678,1,2026-04-11
631,101,Chennai Store,202,Mobile,7,47194,32623,0,2026-01-03
632,103,Hyderabad Store,206,Monitor,7,10679,9504,1,2026-06-13
633,101,Chennai Store,205,Mouse,5,28490,22304,1,2026-04-11
634,101,Chennai Store,208,Printer,3,17089,10896,3,2026-05-03
635,104,Mumbai Store,207,Tablet,6,29384,22412,3,2026-01-16
636,103,Hyderabad Store,207,Tablet,7,3773,2287,1,2026-01-09
637,101,Chennai Store,203,Headphones,2,44233,30060,3,2026-02-17
638,104,Mumbai Store,207,Tablet,1,55406,45859,1,2026-03-06
639,101,Chennai Store,203,Headphones,4,34372,30243,3,2026-04-14
640,103,Hyderabad Store,206,Monitor,1,26082,21084,2,2026-05-06
641,101,Chennai Store,201,Laptop,2,13550,8340,0,2026-05-21
642,104,Mumbai Store,204,Keyboard,5,2038,1295,0,2026-03-17
643,105,Delhi Store,207,Tablet,1,12612,9006,2,2026-04-10
644,104,Mumbai Store,202,Mobile,1,5446,4545,2,2026-03-19
645,102,Bangalore Store,201,Laptop,6,5269,3853,3,2026-02-28
646,105,Delhi Store,203,Headphones,6,56684,43096,3,2026-03-24
647,105,Delhi Store,201,Laptop,5,39694,29559,3,2026-01-13
648,103,Hyderabad Store,203,Headphones,4,53315,34095,1,2026-03-30
649,104,Mumbai Store,207,Tablet,4,28298,19666,1,2026-04-25
650,101,Chennai Store,205,Mouse,7,52929,41679,2,2026-04-24
651,103,Hyderabad Store,203,Headphones,2,54247,43517,3,2026-04-23
652,104,Mumbai Store,206,Monitor,5,27000,19058,0,2026-05-14
653,101,Chennai Store,205,Mouse,1,39311,28357,1,2026-04-30
654,103,Hyderabad Store,201,Laptop,6,49701,36273,2,2026-05-03
655,102,Bangalore Store,206,Monitor,7,8346,7372,0,2026-03-25
656,103,Hyderabad Store,208,Printer,6,57296,36120,0,2026-01-24
657,102,Bangalore Store,207,Tablet,2,54108,48378,1,2026-03-03
658,105,Delhi Store,202,Mobile,1,11061,9857,0,2026-06-05
659,101,Chennai Store,205,Mouse,2,45005,34863,0,2026-06-26
660,104,Mumbai Store,207,Tablet,3,46333,34983,2,2026-01-02
661,104,Mumbai Store,208,Printer,2,23193,20654,2,2026-02-08
662,103,Hyderabad Store,205,Mouse,7,31449,19514,0,2026-05-28
663,104,Mumbai Store,203,Headphones,4,36822,29256,1,2026-02-22
664,102,Bangalore Store,206,Monitor,3,35010,26926,0,2026-04-06
665,101,Chennai Store,203,Headphones,4,54830,42729,0,2026-03-06
666,103,Hyderabad Store,202,Mobile,1,56061,43933,2,2026-05-30
667,103,Hyderabad Store,208,Printer,5,48494,40331,3,2026-04-08
668,101,Chennai Store,205,Mouse,4,37664,29184,0,2026-05-17
669,104,Mumbai Store,203,Headphones,1,41085,29569,0,2026-02-15
670,102,Bangalore Store,208,Printer,6,8867,7089,1,2026-04-24
671,103,Hyderabad Store,206,Monitor,2,20374,17664,0,2026-05-07
672,101,Chennai Store,204,Keyboard,7,29815,21774,0,2026-06-04
673,102,Bangalore Store,203,Headphones,4,45316,34624,0,2026-06-19
674,102,Bangalore Store,204,Keyboard,5,28827,22952,0,2026-05-31
675,104,Mumbai Store,207,Tablet,7,23020,13921,2,2026-06-25
676,102,Bangalore Store,208,Printer,3,8752,6366,1,2026-02-27
677,101,Chennai Store,203,Headphones,2,34897,30899,1,2026-03-23
678,103,Hyderabad Store,204,Keyboard,3,43826,33451,1,2026-05-11
679,102,Bangalore Store,206,Monitor,1,1514,1243,1,2026-01-08
680,103,Hyderabad Store,206,Monitor,2,23748,20808,1,2026-04-17
681,101,Chennai Store,207,Tablet,1,20911,14857,1,2026-02-06
682,101,Chennai Store,202,Mobile,3,36085,28473,2,2026-05-03
683,104,Mumbai Store,206,Monitor,2,50331,36880,3,2026-04-17
684,105,Delhi Store,207,Tablet,4,8197,6946,1,2026-05-19
685,102,Bangalore Store,201,Laptop,5,23799,18493,2,2026-03-02
686,103,Hyderabad Store,206,Monitor,4,32207,20342,2,2026-01-03
687,102,Bangalore Store,201,Laptop,1,2137,1384,3,2026-06-06
688,105,Delhi Store,201,Laptop,2,48463,38734,2,2026-04-19
689,104,Mumbai Store,203,Headphones,3,54711,37573,3,2026-05-20
690,104,Mumbai Store,203,Headphones,2,4106,2777,0,2026-03-04
691,102,Bangalore Store,204,Keyboard,1,30944,21423,3,2026-02-24
692,105,Delhi Store,204,Keyboard,6,39389,28047,1,2026-02-08
693,101,Chennai Store,201,Laptop,5,40240,28885,2,2026-04-19
694,103,Hyderabad Store,207,Tablet,6,35740,30652,1,2026-03-28
695,101,Chennai Store,204,Keyboard,7,25027,20634,0,2026-05-07
696,101,Chennai Store,205,Mouse,7,2200,1591,3,2026-02-15
697,104,Mumbai Store,207,Tablet,7,54816,35607,3,2026-03-26
698,102,Bangalore Store,205,Mouse,6,15455,11660,1,2026-02-02
699,101,Chennai Store,206,Monitor,3,31635,27435,1,2026-05-02
700,102,Bangalore Store,207,Tablet,4,25190,16794,0,2026-01-28
701,103,Hyderabad Store,206,Monitor,7,35562,23937,2,2026-05-27
702,104,Mumbai Store,208,Printer,3,38896,28177,0,2026-01-19
703,103,Hyderabad Store,202,Mobile,7,38365,24995,1,2026-04-08
704,103,Hyderabad Store,205,Mouse,6,2420,1910,3,2026-02-17
705,101,Chennai Store,205,Mouse,5,11664,8534,3,2026-01-26
706,101,Chennai Store,207,Tablet,5,59192,49096,2,2026-01-07
707,102,Bangalore Store,201,Laptop,7,25896,21569,1,2026-01-17
708,103,Hyderabad Store,201,Laptop,3,51440,37162,0,2026-04-27
709,103,Hyderabad Store,208,Printer,2,30575,26431,1,2026-06-05
710,101,Chennai Store,208,Printer,1,56912,48171,3,2026-06-18
711,103,Hyderabad Store,204,Keyboard,3,7273,6090,1,2026-06-06
712,103,Hyderabad Store,203,Headphones,2,53660,46403,2,2026-05-19
713,105,Delhi Store,206,Monitor,6,35372,29750,2,2026-05-08
714,102,Bangalore Store,208,Printer,6,52217,37430,0,2026-04-14
715,104,Mumbai Store,207,Tablet,4,31335,24895,0,2026-03-23
716,102,Bangalore Store,205,Mouse,5,25065,18298,3,2026-05-03
717,102,Bangalore Store,205,Mouse,3,14662,9105,1,2026-03-05
718,103,Hyderabad Store,207,Tablet,6,22510,16001,2,2026-05-02
719,103,Hyderabad Store,208,Printer,3,3806,3232,3,2026-02-18
720,101,Chennai Store,204,Keyboard,7,24175,15196,3,2026-02-17
721,101,Chennai Store,204,Keyboard,1,17133,13096,3,2026-06-22
722,102,Bangalore Store,204,Keyboard,1,44886,35969,3,2026-02-13
723,105,Delhi Store,203,Headphones,7,36431,23989,3,2026-05-14
724,105,Delhi Store,202,Mobile,1,28547,23625,2,2026-01-21
725,102,Bangalore Store,204,Keyboard,2,45016,34324,1,2026-06-19
726,104,Mumbai Store,202,Mobile,5,52992,43126,3,2026-01-08
727,103,Hyderabad Store,201,Laptop,5,34222,29378,1,2026-05-18
728,104,Mumbai Store,203,Headphones,7,22339,13919,1,2026-06-27
729,104,Mumbai Store,203,Headphones,2,5386,4297,3,2026-04-23
730,101,Chennai Store,207,Tablet,3,52377,43183,0,2026-05-09
731,105,Delhi Store,208,Printer,4,45448,36739,0,2026-06-04
