employee_id,department,clock_in,clock_out,tasks_completed
1647,IT,2026-06-15 08:03:00,2026-06-15 14:03:00,1
1648,HR,2026-06-15 08:54:00,2026-06-15 13:54:00,9
1649,IT,2026-06-15 08:38:00,2026-06-15 16:38:00,9
1650,HR,2026-06-15 09:26:00,2026-06-15 16:26:00,18
1651,IT,2026-06-15 08:27:00,2026-06-15 12:27:00,6
1652,HR,2026-06-15 08:29:00,2026-06-15 16:29:00,16
1653,IT,2026-06-15 08:04:00,2026-06-15 13:04:00,19
1654,IT,2026-06-15 09:42:00,2026-06-15 15:42:00,3
1655,HR,2026-06-15 08:12:00,2026-06-15 17:12:00,0
1656,HR,2026-06-15 08:42:00,2026-06-15 12:42:00,3
1657,HR,2026-06-15 09:30:00,2026-06-15 18:30:00,0
1658,Finance,2026-06-15 09:26:00,2026-06-15 17:26:00,15
1659,Sales,2026-06-15 09:22:00,2026-06-15 16:22:00,19
1660,HR,2026-06-15 09:24:00,2026-06-15 16:24:00,4
1661,Sales,2026-06-15 08:17:00,2026-06-15 17:17:00,18
1662,Sales,2026-06-15 08:00:00,2026-06-15 16:00:00,2
1663,HR,2026-06-15 08:34:00,2026-06-15 12:34:00,7
1664,Finance,2026-06-15 08:44:00,2026-06-15 17:44:00,12
1665,Finance,2026-06-15 08:33:00,2026-06-15 16:33:00,15
1666,Finance,2026-06-15 09:50:00,2026-06-15 17:50:00,12
1667,IT,2026-06-15 10:08:00,2026-06-15 14:08:00,1
1668,Finance,2026-06-15 10:55:00,2026-06-15 19:55:00,9
1669,HR,2026-06-15 10:19:00,2026-06-15 14:19:00,16
1670,Finance,2026-06-15 10:01:00,2026-06-15 19:01:00,3
1671,Finance,2026-06-15 08:04:00,2026-06-15 13:04:00,6
1672,IT,2026-06-15 10:35:00,2026-06-15 18:35:00,3
1673,HR,2026-06-15 08:04:00,2026-06-15 17:04:00,11
1674,Sales,2026-06-15 08:08:00,2026-06-15 15:08:00,18
1675,Sales,2026-06-15 09:04:00,2026-06-15 14:04:00,9
1676,IT,2026-06-15 10:11:00,2026-06-15 15:11:00,16
1677,HR,2026-06-15 10:34:00,2026-06-15 14:34:00,0
1678,Finance,2026-06-15 08:14:00,2026-06-15 15:14:00,2
1679,HR,2026-06-15 10:18:00,2026-06-15 18:18:00,11
1680,Sales,2026-06-15 08:20:00,2026-06-15 12:20:00,12
1681,IT,2026-06-15 09:46:00,2026-06-15 15:46:00,6
1682,Sales,2026-06-15 09:17:00,2026-06-15 18:17:00,17
1683,Finance,2026-06-15 10:48:00,2026-06-15 18:48:00,17
1684,Sales,2026-06-15 09:30:00,2026-06-15 18:30:00,1
1685,Finance,2026-06-15 09:59:00,2026-06-15 18:59:00,8
1686,Finance,2026-06-15 08:45:00,2026-06-15 14:45:00,2
1687,HR,2026-06-15 08:13:00,2026-06-15 15:13:00,3
1688,Finance,2026-06-15 08:27:00,2026-06-15 15:27:00,1
1689,Finance,2026-06-15 09:21:00,2026-06-15 16:21:00,5
1690,Finance,2026-06-15 10:23:00,2026-06-15 14:23:00,0
1691,Finance,2026-06-15 08:30:00,2026-06-15 15:30:00,9
1692,IT,2026-06-15 09:41:00,2026-06-15 18:41:00,11
1693,Finance,2026-06-15 09:01:00,2026-06-15 14:01:00,14
1694,HR,2026-06-15 09:16:00,2026-06-15 16:16:00,6
1695,HR,2026-06-15 08:30:00,2026-06-15 14:30:00,6
1696,Finance,2026-06-15 09:05:00,2026-06-15 14:05:00,5
1697,IT,2026-06-15 09:50:00,2026-06-15 18:50:00,1
1698,Sales,2026-06-15 10:13:00,2026-06-15 19:13:00,17
1699,IT,2026-06-15 09:31:00,2026-06-15 15:31:00,2
1700,HR,2026-06-15 09:09:00,2026-06-15 15:09:00,2
1701,IT,2026-06-15 08:47:00,2026-06-15 12:47:00,6
1702,IT,2026-06-15 09:03:00,2026-06-15 14:03:00,6
1703,Sales,2026-06-15 08:51:00,2026-06-15 17:51:00,18
1704,IT,2026-06-15 09:08:00,2026-06-15 15:08:00,12
1705,Finance,2026-06-15 08:23:00,2026-06-15 17:23:00,3
1706,Sales,2026-06-15 10:34:00,2026-06-15 16:34:00,3
1707,IT,2026-06-15 08:39:00,2026-06-15 17:39:00,2
1708,Finance,2026-06-15 08:39:00,2026-06-15 16:39:00,3
1709,HR,2026-06-15 09:12:00,2026-06-15 15:12:00,5
1710,IT,2026-06-15 08:34:00,2026-06-15 12:34:00,8
1711,HR,2026-06-15 08:12:00,2026-06-15 15:12:00,1
1712,Sales,2026-06-15 10:58:00,2026-06-15 15:58:00,14
1713,Finance,2026-06-15 10:02:00,2026-06-15 16:02:00,11
1714,Sales,2026-06-15 08:19:00,2026-06-15 16:19:00,8
1715,IT,2026-06-15 08:44:00,2026-06-15 15:44:00,12
1716,Sales,2026-06-15 09:32:00,2026-06-15 13:32:00,7
1717,HR,2026-06-15 08:34:00,2026-06-15 14:34:00,4
1718,HR,2026-06-15 10:06:00,2026-06-15 18:06:00,9
1719,HR,2026-06-15 09:02:00,2026-06-15 15:02:00,12
1720,Finance,2026-06-15 08:01:00,2026-06-15 17:01:00,8
1721,Finance,2026-06-15 08:33:00,2026-06-15 13:33:00,15
1722,IT,2026-06-15 10:38:00,2026-06-15 14:38:00,12
1723,Finance,2026-06-15 09:22:00,2026-06-15 15:22:00,13
1724,HR,2026-06-15 09:01:00,2026-06-15 18:01:00,19
1725,IT,2026-06-15 10:59:00,2026-06-15 14:59:00,7
1726,IT,2026-06-15 08:51:00,2026-06-15 12:51:00,17
1727,Finance,2026-06-15 08:38:00,2026-06-15 13:38:00,5
1728,HR,2026-06-15 08:36:00,2026-06-15 17:36:00,18
1729,Finance,2026-06-15 09:14:00,2026-06-15 14:14:00,15
1730,Sales,2026-06-15 09:22:00,2026-06-15 13:22:00,15
1731,HR,2026-06-15 09:34:00,2026-06-15 14:34:00,1
1732,HR,2026-06-15 08:40:00,2026-06-15 14:40:00,4
1733,Finance,2026-06-15 08:38:00,2026-06-15 16:38:00,19
1734,Sales,2026-06-15 08:26:00,2026-06-15 17:26:00,12
1735,Finance,2026-06-15 09:06:00,2026-06-15 14:06:00,14
1736,IT,2026-06-15 10:37:00,2026-06-15 18:37:00,1
1737,IT,2026-06-15 10:31:00,2026-06-15 15:31:00,15
1738,Finance,2026-06-15 10:08:00,2026-06-15 18:08:00,18
1739,Finance,2026-06-15 09:02:00,2026-06-15 17:02:00,19
1740,Finance,2026-06-15 08:37:00,2026-06-15 13:37:00,10
1741,Finance,2026-06-15 08:20:00,2026-06-15 17:20:00,13
1742,HR,2026-06-15 10:35:00,2026-06-15 16:35:00,14
1743,HR,2026-06-15 10:00:00,2026-06-15 16:00:00,2
1744,Finance,2026-06-15 10:00:00,2026-06-15 14:00:00,10
1745,HR,2026-06-15 10:50:00,2026-06-15 15:50:00,17
1746,HR,2026-06-15 08:09:00,2026-06-15 16:09:00,8
1747,HR,2026-06-15 09:59:00,2026-06-15 18:59:00,9
1748,HR,2026-06-15 09:20:00,2026-06-15 13:20:00,14
1749,HR,2026-06-15 08:02:00,2026-06-15 13:02:00,4
1750,HR,2026-06-15 09:20:00,2026-06-15 17:20:00,5
1751,Finance,2026-06-15 09:07:00,2026-06-15 17:07:00,14
1752,Finance,2026-06-15 08:15:00,2026-06-15 16:15:00,2
1753,Sales,2026-06-15 10:30:00,2026-06-15 18:30:00,15
1754,Finance,2026-06-15 10:20:00,2026-06-15 15:20:00,5
1755,HR,2026-06-15 09:58:00,2026-06-15 18:58:00,13
1756,IT,2026-06-15 10:07:00,2026-06-15 14:07:00,6
1757,Sales,2026-06-15 09:20:00,2026-06-15 15:20:00,19
1758,Sales,2026-06-15 09:45:00,2026-06-15 14:45:00,15
1759,IT,2026-06-15 10:29:00,2026-06-15 15:29:00,9
1760,IT,2026-06-15 09:15:00,2026-06-15 16:15:00,19
1761,IT,2026-06-15 09:36:00,2026-06-15 18:36:00,6
1762,Finance,2026-06-15 08:39:00,2026-06-15 16:39:00,15
1763,HR,2026-06-15 09:30:00,2026-06-15 18:30:00,0
1764,IT,2026-06-15 08:56:00,2026-06-15 14:56:00,12
1765,HR,2026-06-15 08:50:00,2026-06-15 12:50:00,10
1766,Sales,2026-06-15 10:28:00,2026-06-15 18:28:00,9
1767,Finance,2026-06-15 09:35:00,2026-06-15 13:35:00,13
1768,HR,2026-06-15 08:08:00,2026-06-15 16:08:00,0
1769,Finance,2026-06-15 09:41:00,2026-06-15 16:41:00,2
1770,HR,2026-06-15 08:57:00,2026-06-15 17:57:00,1
1771,HR,2026-06-15 09:17:00,2026-06-15 14:17:00,11
1772,HR,2026-06-15 08:19:00,2026-06-15 15:19:00,0
1773,IT,2026-06-15 08:58:00,2026-06-15 12:58:00,19
1774,IT,2026-06-15 09:40:00,2026-06-15 15:40:00,13
1775,Finance,2026-06-15 10:23:00,2026-06-15 19:23:00,11
1776,IT,2026-06-15 09:12:00,2026-06-15 13:12:00,9
1777,Finance,2026-06-15 10:16:00,2026-06-15 16:16:00,14
1778,Sales,2026-06-15 10:56:00,2026-06-15 15:56:00,10
1779,IT,2026-06-15 10:25:00,2026-06-15 16:25:00,3
1780,Finance,2026-06-15 08:34:00,2026-06-15 16:34:00,9
1781,Finance,2026-06-15 09:33:00,2026-06-15 13:33:00,9
1782,HR,2026-06-15 10:06:00,2026-06-15 16:06:00,6
1783,Finance,2026-06-15 10:48:00,2026-06-15 15:48:00,0
1784,IT,2026-06-15 10:01:00,2026-06-15 14:01:00,6
1785,Sales,2026-06-15 09:52:00,2026-06-15 16:52:00,12
1786,IT,2026-06-15 10:47:00,2026-06-15 19:47:00,3
1787,IT,2026-06-15 10:24:00,2026-06-15 15:24:00,18
1788,IT,2026-06-15 08:50:00,2026-06-15 17:50:00,10
1789,IT,2026-06-15 08:52:00,2026-06-15 15:52:00,3
1790,Sales,2026-06-15 08:17:00,2026-06-15 13:17:00,15
1791,IT,2026-06-15 09:21:00,2026-06-15 14:21:00,3
1792,Sales,2026-06-15 10:46:00,2026-06-15 18:46:00,16
1793,Sales,2026-06-15 10:50:00,2026-06-15 14:50:00,13
1794,IT,2026-06-15 08:01:00,2026-06-15 15:01:00,15
1795,HR,2026-06-15 09:58:00,2026-06-15 13:58:00,2
1796,HR,2026-06-15 10:57:00,2026-06-15 16:57:00,19
1797,HR,2026-06-15 10:40:00,2026-06-15 16:40:00,4
1798,HR,2026-06-15 08:06:00,2026-06-15 17:06:00,11
1799,Finance,2026-06-15 08:16:00,2026-06-15 13:16:00,9
1800,Sales,2026-06-15 09:42:00,2026-06-15 13:42:00,4
1801,IT,2026-06-15 09:08:00,2026-06-15 13:08:00,0
1802,Sales,2026-06-15 09:08:00,2026-06-15 18:08:00,17
1803,HR,2026-06-15 08:14:00,2026-06-15 17:14:00,9
1804,IT,2026-06-15 10:28:00,2026-06-15 17:28:00,17
1805,HR,2026-06-15 08:48:00,2026-06-15 15:48:00,6
1806,Sales,2026-06-15 10:13:00,2026-06-15 16:13:00,18
1807,HR,2026-06-15 09:41:00,2026-06-15 18:41:00,12
1808,HR,2026-06-15 09:57:00,2026-06-15 16:57:00,15
1809,IT,2026-06-15 08:37:00,2026-06-15 16:37:00,3
1810,Finance,2026-06-15 09:32:00,2026-06-15 16:32:00,19
1811,IT,2026-06-15 09:43:00,2026-06-15 17:43:00,4
1812,Finance,2026-06-15 08:08:00,2026-06-15 13:08:00,0
1813,HR,2026-06-15 10:29:00,2026-06-15 15:29:00,11
1814,IT,2026-06-15 10:25:00,2026-06-15 14:25:00,8
1815,HR,2026-06-15 09:02:00,2026-06-15 18:02:00,3
1816,IT,2026-06-15 10:12:00,2026-06-15 17:12:00,2
1817,Finance,2026-06-15 10:08:00,2026-06-15 15:08:00,8
1818,Sales,2026-06-15 10:43:00,2026-06-15 15:43:00,17
1819,IT,2026-06-15 09:04:00,2026-06-15 14:04:00,9
1820,Sales,2026-06-15 09:55:00,2026-06-15 15:55:00,1
1821,IT,2026-06-15 09:06:00,2026-06-15 18:06:00,2
1822,IT,2026-06-15 10:25:00,2026-06-15 14:25:00,5
1823,Finance,2026-06-15 09:48:00,2026-06-15 14:48:00,11
1824,IT,2026-06-15 09:10:00,2026-06-15 14:10:00,17
1825,IT,2026-06-15 09:43:00,2026-06-15 18:43:00,17
1826,Finance,2026-06-15 10:59:00,2026-06-15 19:59:00,7
1827,HR,2026-06-15 08:46:00,2026-06-15 12:46:00,18
1828,Sales,2026-06-15 08:18:00,2026-06-15 16:18:00,10
1829,Finance,2026-06-15 10:22:00,2026-06-15 16:22:00,7
1830,Sales,2026-06-15 09:26:00,2026-06-15 18:26:00,18
1831,Sales,2026-06-15 09:41:00,2026-06-15 17:41:00,6
1832,Sales,2026-06-15 08:32:00,2026-06-15 14:32:00,4
1833,Finance,2026-06-15 08:46:00,2026-06-15 13:46:00,11
1834,Sales,2026-06-15 08:41:00,2026-06-15 15:41:00,4
1835,IT,2026-06-15 09:04:00,2026-06-15 18:04:00,14
1836,IT,2026-06-15 08:42:00,2026-06-15 12:42:00,10
1837,HR,2026-06-15 09:52:00,2026-06-15 18:52:00,15
1838,IT,2026-06-15 10:32:00,2026-06-15 15:32:00,15
1839,IT,2026-06-15 08:37:00,2026-06-15 13:37:00,16
1840,HR,2026-06-15 09:49:00,2026-06-15 18:49:00,9
1841,Sales,2026-06-15 09:26:00,2026-06-15 13:26:00,7
1842,Sales,2026-06-15 09:16:00,2026-06-15 18:16:00,5
1843,HR,2026-06-15 09:53:00,2026-06-15 18:53:00,6
1844,Sales,2026-06-15 10:13:00,2026-06-15 19:13:00,18
1845,Finance,2026-06-15 10:39:00,2026-06-15 15:39:00,12
1846,IT,2026-06-15 08:09:00,2026-06-15 16:09:00,8
1847,Finance,2026-06-15 09:24:00,2026-06-15 17:24:00,1
1848,Finance,2026-06-15 09:33:00,2026-06-15 15:33:00,5
1849,Finance,2026-06-15 10:41:00,2026-06-15 16:41:00,5
1850,Finance,2026-06-15 08:18:00,2026-06-15 14:18:00,17
1851,Finance,2026-06-15 08:51:00,2026-06-15 15:51:00,4
1852,Finance,2026-06-15 10:56:00,2026-06-15 19:56:00,3
1853,IT,2026-06-15 08:26:00,2026-06-15 15:26:00,17
1854,Sales,2026-06-15 08:40:00,2026-06-15 13:40:00,4
1855,IT,2026-06-15 10:21:00,2026-06-15 17:21:00,10
1856,Finance,2026-06-15 09:45:00,2026-06-15 17:45:00,2
1857,Sales,2026-06-15 09:14:00,2026-06-15 16:14:00,9
1858,IT,2026-06-15 10:15:00,2026-06-15 15:15:00,16
1859,Sales,2026-06-15 10:01:00,2026-06-15 15:01:00,5
1860,Finance,2026-06-15 10:39:00,2026-06-15 15:39:00,2
1861,HR,2026-06-15 09:24:00,2026-06-15 13:24:00,2
1862,HR,2026-06-15 09:17:00,2026-06-15 13:17:00,5
1863,Finance,2026-06-15 08:56:00,2026-06-15 12:56:00,9
1864,Finance,2026-06-15 09:54:00,2026-06-15 16:54:00,3
1865,Sales,2026-06-15 08:16:00,2026-06-15 14:16:00,7
1866,HR,2026-06-15 10:11:00,2026-06-15 17:11:00,1
1867,Sales,2026-06-15 09:21:00,2026-06-15 18:21:00,4
1868,IT,2026-06-15 08:10:00,2026-06-15 16:10:00,2
1869,Finance,2026-06-15 08:01:00,2026-06-15 12:01:00,6
1870,HR,2026-06-15 09:36:00,2026-06-15 15:36:00,10
1871,Finance,2026-06-15 08:01:00,2026-06-15 12:01:00,2
1872,HR,2026-06-15 10:36:00,2026-06-15 18:36:00,4
1873,Sales,2026-06-15 08:20:00,2026-06-15 16:20:00,19
1874,Finance,2026-06-15 08:37:00,2026-06-15 15:37:00,17
1875,IT,2026-06-15 09:56:00,2026-06-15 14:56:00,5
1876,IT,2026-06-15 08:02:00,2026-06-15 12:02:00,0
1877,Finance,2026-06-15 08:12:00,2026-06-15 14:12:00,11
1878,Sales,2026-06-15 08:56:00,2026-06-15 14:56:00,2
1879,Sales,2026-06-15 09:04:00,2026-06-15 14:04:00,6
1880,IT,2026-06-15 08:46:00,2026-06-15 17:46:00,2
1881,Sales,2026-06-15 08:19:00,2026-06-15 16:19:00,7
1882,HR,2026-06-15 08:07:00,2026-06-15 13:07:00,19
1883,Sales,2026-06-15 09:51:00,2026-06-15 16:51:00,12
1884,IT,2026-06-15 09:38:00,2026-06-15 13:38:00,13
1885,Sales,2026-06-15 09:23:00,2026-06-15 16:23:00,8
1886,Sales,2026-06-15 09:22:00,2026-06-15 14:22:00,12
1887,Sales,2026-06-15 10:31:00,2026-06-15 15:31:00,14
1888,Sales,2026-06-15 08:04:00,2026-06-15 17:04:00,15
1889,IT,2026-06-15 09:23:00,2026-06-15 14:23:00,16
1890,HR,2026-06-15 10:03:00,2026-06-15 15:03:00,4
1891,Sales,2026-06-15 10:15:00,2026-06-15 16:15:00,17
1892,IT,2026-06-15 10:52:00,2026-06-15 19:52:00,14
1893,IT,2026-06-15 08:24:00,2026-06-15 16:24:00,16
1894,Finance,2026-06-15 08:42:00,2026-06-15 12:42:00,13
1895,IT,2026-06-15 09:18:00,2026-06-15 17:18:00,6
1896,Sales,2026-06-15 08:17:00,2026-06-15 17:17:00,13
1897,IT,2026-06-15 10:39:00,2026-06-15 15:39:00,8
1898,IT,2026-06-15 08:53:00,2026-06-15 12:53:00,18
1899,Finance,2026-06-15 09:34:00,2026-06-15 17:34:00,1
1900,Sales,2026-06-15 08:03:00,2026-06-15 13:03:00,9
1901,Sales,2026-06-15 08:10:00,2026-06-15 14:10:00,15
1902,HR,2026-06-15 08:29:00,2026-06-15 12:29:00,15
1903,Finance,2026-06-15 10:57:00,2026-06-15 19:57:00,11
1904,Finance,2026-06-15 08:20:00,2026-06-15 13:20:00,10
1905,Sales,2026-06-15 08:31:00,2026-06-15 12:31:00,5
1906,Sales,2026-06-15 10:19:00,2026-06-15 14:19:00,1
1907,IT,2026-06-15 08:37:00,2026-06-15 14:37:00,19
1908,HR,2026-06-15 10:32:00,2026-06-15 14:32:00,4
1909,HR,2026-06-15 08:33:00,2026-06-15 16:33:00,13
1910,HR,2026-06-15 09:06:00,2026-06-15 18:06:00,9
1911,Sales,2026-06-15 08:13:00,2026-06-15 15:13:00,15
1912,Sales,2026-06-15 08:53:00,2026-06-15 14:53:00,19
1913,HR,2026-06-15 09:17:00,2026-06-15 17:17:00,8
1914,Sales,2026-06-15 10:07:00,2026-06-15 17:07:00,9
1915,HR,2026-06-15 10:29:00,2026-06-15 18:29:00,2
1916,Finance,2026-06-15 10:10:00,2026-06-15 14:10:00,15
1917,Finance,2026-06-15 09:22:00,2026-06-15 15:22:00,11
1918,Finance,2026-06-15 10:42:00,2026-06-15 18:42:00,4
1919,Finance,2026-06-15 08:49:00,2026-06-15 14:49:00,11
1920,HR,2026-06-15 10:51:00,2026-06-15 17:51:00,17
1921,HR,2026-06-15 10:58:00,2026-06-15 15:58:00,18
1922,Finance,2026-06-15 09:58:00,2026-06-15 17:58:00,10
1923,IT,2026-06-15 09:54:00,2026-06-15 18:54:00,17
1924,HR,2026-06-15 09:09:00,2026-06-15 15:09:00,8
1925,Finance,2026-06-15 10:43:00,2026-06-15 17:43:00,2
1926,IT,2026-06-15 10:13:00,2026-06-15 17:13:00,10
1927,Finance,2026-06-15 08:20:00,2026-06-15 13:20:00,10
1928,Finance,2026-06-15 10:47:00,2026-06-15 19:47:00,19
1929,Sales,2026-06-15 09:22:00,2026-06-15 17:22:00,4
1930,Sales,2026-06-15 09:07:00,2026-06-15 13:07:00,18
1931,Finance,2026-06-15 08:20:00,2026-06-15 13:20:00,17
1932,IT,2026-06-15 10:48:00,2026-06-15 14:48:00,10
1933,Finance,2026-06-15 09:05:00,2026-06-15 18:05:00,13
1934,Finance,2026-06-15 08:01:00,2026-06-15 13:01:00,14
1935,Finance,2026-06-15 08:16:00,2026-06-15 17:16:00,13
1936,Sales,2026-06-15 09:16:00,2026-06-15 18:16:00,5
1937,Finance,2026-06-15 09:26:00,2026-06-15 14:26:00,4
1938,Sales,2026-06-15 09:33:00,2026-06-15 15:33:00,0
1939,HR,2026-06-15 08:42:00,2026-06-15 15:42:00,7
1940,Sales,2026-06-15 10:22:00,2026-06-15 18:22:00,1
1941,Finance,2026-06-15 09:41:00,2026-06-15 15:41:00,19
1942,IT,2026-06-15 09:27:00,2026-06-15 15:27:00,17
1943,HR,2026-06-15 09:27:00,2026-06-15 14:27:00,12
1944,IT,2026-06-15 10:35:00,2026-06-15 18:35:00,0
1945,IT,2026-06-15 09:29:00,2026-06-15 14:29:00,4
1946,HR,2026-06-15 10:39:00,2026-06-15 17:39:00,6
1947,HR,2026-06-15 10:27:00,2026-06-15 19:27:00,17
1948,HR,2026-06-15 09:17:00,2026-06-15 16:17:00,15
1949,IT,2026-06-15 10:37:00,2026-06-15 17:37:00,4
1950,Finance,2026-06-15 10:46:00,2026-06-15 15:46:00,19
1951,Finance,2026-06-15 10:39:00,2026-06-15 16:39:00,6
1952,Finance,2026-06-15 08:06:00,2026-06-15 17:06:00,1
1953,HR,2026-06-15 10:57:00,2026-06-15 14:57:00,15
1954,Finance,2026-06-15 09:40:00,2026-06-15 17:40:00,9
1955,IT,2026-06-15 09:43:00,2026-06-15 13:43:00,18
1956,Finance,2026-06-15 10:14:00,2026-06-15 16:14:00,7
1957,HR,2026-06-15 10:03:00,2026-06-15 16:03:00,18
1958,Finance,2026-06-15 08:58:00,2026-06-15 17:58:00,0
1959,Sales,2026-06-15 09:18:00,2026-06-15 18:18:00,2
1960,IT,2026-06-15 08:17:00,2026-06-15 14:17:00,15
1961,HR,2026-06-15 09:05:00,2026-06-15 15:05:00,7
1962,Sales,2026-06-15 08:58:00,2026-06-15 17:58:00,1
1963,IT,2026-06-15 10:01:00,2026-06-15 18:01:00,0
1964,HR,2026-06-15 09:43:00,2026-06-15 17:43:00,0
1965,Finance,2026-06-15 09:43:00,2026-06-15 17:43:00,18
1966,Sales,2026-06-15 10:00:00,2026-06-15 16:00:00,19
1967,IT,2026-06-15 09:39:00,2026-06-15 17:39:00,16
1968,HR,2026-06-15 08:41:00,2026-06-15 13:41:00,8
1969,Sales,2026-06-15 10:34:00,2026-06-15 15:34:00,6
1970,Finance,2026-06-15 08:53:00,2026-06-15 15:53:00,17
1971,IT,2026-06-15 10:59:00,2026-06-15 19:59:00,13
1972,Sales,2026-06-15 09:45:00,2026-06-15 18:45:00,10
1973,Sales,2026-06-15 10:42:00,2026-06-15 16:42:00,16
1974,HR,2026-06-15 09:07:00,2026-06-15 18:07:00,4
1975,Finance,2026-06-15 09:31:00,2026-06-15 16:31:00,16
1976,IT,2026-06-15 10:45:00,2026-06-15 17:45:00,15
1977,IT,2026-06-15 08:32:00,2026-06-15 15:32:00,16
1978,IT,2026-06-15 08:20:00,2026-06-15 13:20:00,4
1979,HR,2026-06-15 09:55:00,2026-06-15 15:55:00,12
1980,IT,2026-06-15 08:46:00,2026-06-15 17:46:00,7
1981,HR,2026-06-15 08:48:00,2026-06-15 12:48:00,2
1982,Finance,2026-06-15 09:24:00,2026-06-15 13:24:00,16
1983,IT,2026-06-15 10:53:00,2026-06-15 17:53:00,6
1984,IT,2026-06-15 09:13:00,2026-06-15 13:13:00,3
1985,IT,2026-06-15 09:11:00,2026-06-15 15:11:00,12
1986,Sales,2026-06-15 10:37:00,2026-06-15 16:37:00,3
1987,Sales,2026-06-15 10:21:00,2026-06-15 18:21:00,10
1988,Sales,2026-06-15 08:57:00,2026-06-15 16:57:00,6
1989,Sales,2026-06-15 10:58:00,2026-06-15 15:58:00,15
1990,HR,2026-06-15 08:40:00,2026-06-15 13:40:00,12
1991,IT,2026-06-15 10:54:00,2026-06-15 17:54:00,11
1992,IT,2026-06-15 09:12:00,2026-06-15 17:12:00,17
1993,Sales,2026-06-15 10:14:00,2026-06-15 14:14:00,19
1994,HR,2026-06-15 08:08:00,2026-06-15 17:08:00,12
1995,Finance,2026-06-15 08:44:00,2026-06-15 16:44:00,15
1996,HR,2026-06-15 10:53:00,2026-06-15 18:53:00,12
1997,Sales,2026-06-15 10:24:00,2026-06-15 16:24:00,2
1998,Finance,2026-06-15 10:06:00,2026-06-15 19:06:00,2
1999,HR,2026-06-15 08:38:00,2026-06-15 16:38:00,17
2000,HR,2026-06-15 09:07:00,2026-06-15 13:07:00,19
